domain	nc	size	name
Bacteria	0.904038	1876769	UP000035352_413882.acs
Bacteria	0.869244	2391685	UP000035366_665007.acs
Bacteria	0.934672	790097	UP000035368_1050174.acs
Bacteria	0.910301	1065100	UP000035397_1547516.acs
Bacteria	0.930269	1689703	UP000035479_61648.acs
Bacteria	0.916137	1617832	UP000035489_1225564.acs
Bacteria	0.950941	305487	UP000035503_1277257.acs
Bacteria	0.91771	757619	UP000035517_1650658.acs
Bacteria	0.814656	176342	UP000035528_1525752.acs
Bacteria	0.927029	818509	UP000035540_136857.acs
Bacteria	0.922465	718476	UP000035548_1072256.acs
Bacteria	0.946052	789120	UP000035553_1069536.acs
Bacteria	0.875998	3715422	UP000035579_48.acs
Bacteria	0.915062	1142159	UP000035585_1440763.acs
Bacteria	0.950954	269854	UP000035648_1618337.acs
Bacteria	0.882537	2321781	UP000035653_465541.acs
Bacteria	0.951248	312380	UP000035655_1619070.acs
Bacteria	0.936338	390732	UP000035661_315358.acs
Bacteria	0.916505	1179242	UP000035704_84022.acs
Bacteria	0.915662	480852	UP000035709_1600.acs
Bacteria	0.917165	1123227	UP000035720_1193518.acs
Bacteria	0.90482	1426106	UP000035721_1194083.acs
Bacteria	0.903138	1386011	UP000035722_861266.acs
Bacteria	0.917632	1230550	UP000035760_1400863.acs
Bacteria	0.914854	1186567	UP000035763_1193182.acs
Bacteria	0.952521	588757	UP000035860_743974.acs
Bacteria	0.937211	869067	UP000035900_1304281.acs
Bacteria	0.893454	432581	UP000035901_1662190.acs
Bacteria	0.945257	1473747	UP000035909_320778.acs
Bacteria	0.92885	1150551	UP000035915_79884.acs
Bacteria	0.884722	2083404	UP000035932_66430.acs
Bacteria	0.954783	325876	UP000035948_1628278.acs
Bacteria	0.883178	1923201	UP000035955_298794.acs
Bacteria	0.895776	1468052	UP000035957_999898.acs
Bacteria	0.905504	2499026	UP000035963_908627.acs
Bacteria	0.94303	1154936	UP000035996_157733.acs
Bacteria	0.943105	1448002	UP000036014_1663685.acs
Bacteria	0.942064	629626	UP000036027_1470200.acs
Bacteria	0.94274	1248805	UP000036030_885586.acs
Bacteria	0.930961	1429561	UP000036045_1397.acs
Bacteria	0.905588	1636611	UP000036046_1618204.acs
Bacteria	0.936462	468610	UP000036087_1658766.acs
Bacteria	0.942927	1385361	UP000036097_1195763.acs
Bacteria	0.931813	1322957	UP000036102_1658765.acs
Bacteria	0.939627	698445	UP000036106_1007676.acs
Bacteria	0.923975	1370590	UP000036114_1628212.acs
Bacteria	0.888111	989624	UP000036147_1672219.acs
Bacteria	0.914922	1323682	UP000036168_1664069.acs
Bacteria	0.937592	1436520	UP000036173_1423322.acs
Bacteria	0.892728	1829824	UP000036176_1800.acs
Bacteria	0.922575	1027166	UP000036180_1641811.acs
Bacteria	0.922684	1595228	UP000036196_61647.acs
Bacteria	0.933451	1294910	UP000036202_135735.acs
Bacteria	0.936211	1252156	UP000036214_1008392.acs
Bacteria	0.935871	690053	UP000036225_1612.acs
Bacteria	0.944741	667018	UP000036270_67855.acs
Bacteria	0.921682	1227776	UP000036277_880157.acs
Bacteria	0.923168	823462	UP000036330_1641401.acs
Bacteria	0.906517	1208662	UP000036334_29311.acs
Bacteria	0.921858	1646058	UP000036336_1406431.acs
Bacteria	0.917498	1570877	UP000036352_988812.acs
Bacteria	0.942821	854256	UP000036353_1479.acs
Bacteria	0.940207	2193043	UP000036367_595434.acs
Bacteria	0.91741	1500318	UP000036382_103855.acs
Bacteria	0.880803	2427142	UP000036399_1577075.acs
Bacteria	0.952829	399800	UP000036407_1628279.acs
Bacteria	0.942018	1394034	UP000036426_754436.acs
Bacteria	0.883491	1563995	UP000036436_1665556.acs
Bacteria	0.897161	1734764	UP000036449_1187852.acs
Bacteria	0.949523	1172869	UP000036458_1379910.acs
Bacteria	0.89847	1457532	UP000036464_512402.acs
Bacteria	0.919769	2057799	UP000036477_1504536.acs
Bacteria	0.925376	730010	UP000036486_1655638.acs
Bacteria	0.880453	1120627	UP000036489_1660349.acs
Bacteria	0.894629	1698745	UP000036498_1775910.acs
Bacteria	0.930317	863096	UP000036503_1122219.acs
Bacteria	0.917162	1342033	UP000036611_665792.acs
Bacteria	0.923039	1291935	UP000036622_1162296.acs
Bacteria	0.921815	1287374	UP000036700_445709.acs
Bacteria	0.931867	269738	UP000036736_1604834.acs
Bacteria	0.905863	1279174	UP000036750_1348163.acs
Bacteria	0.915421	789336	UP000036756_1121307.acs
Bacteria	0.92626	1049834	UP000036769_1681828.acs
Bacteria	0.92465	466613	UP000036771_1629334.acs
Bacteria	0.922866	1123997	UP000036780_1473.acs
Bacteria	0.943207	236897	UP000036787_1659198.acs
Bacteria	0.874701	3968440	UP000036791_68263.acs
Bacteria	0.931342	883206	UP000036794_1628856.acs
Bacteria	0.908464	1864607	UP000036831_1704290.acs
Bacteria	0.916557	1188101	UP000036861_1676590.acs
Bacteria	0.932573	1076816	UP000036873_52689.acs
Bacteria	0.884697	775224	UP000036918_1604836.acs
Bacteria	0.938114	1362251	UP000036921_1581033.acs
Bacteria	0.905761	1943841	UP000036923_398512.acs
Bacteria	0.924809	1234050	UP000036938_1317121.acs
Bacteria	0.920429	1089385	UP000036953_1679169.acs
Bacteria	0.94194	1442061	UP000036958_1409788.acs
Bacteria	0.934686	1394682	UP000036959_242163.acs
Bacteria	0.936259	155090	UP000036964_1659197.acs
Bacteria	0.906654	583320	UP000037003_1604835.acs
Bacteria	0.889952	1977507	UP000037020_67373.acs
Bacteria	0.947481	243383	UP000037027_1659195.acs
Bacteria	0.920173	548804	UP000037036_1657.acs
Bacteria	0.924495	1063634	UP000037043_1121318.acs
Bacteria	0.930723	1107601	UP000037046_74031.acs
Bacteria	0.910196	1533147	UP000037054_1705388.acs
Bacteria	0.927889	1323598	UP000037066_1643450.acs
Bacteria	0.915503	1141752	UP000037077_1679168.acs
Bacteria	0.942988	94800	UP000037086_198422.acs
Bacteria	0.92634	1317623	UP000037088_1560201.acs
Bacteria	0.910998	1058870	UP000037096_1692239.acs
Bacteria	0.936603	745997	UP000037118_747377.acs
Bacteria	0.912689	1304274	UP000037146_1679170.acs
Bacteria	0.898742	2604894	UP000037151_42234.acs
Bacteria	0.921189	1442933	UP000037152_1628855.acs
Bacteria	0.919282	1428562	UP000037178_1675527.acs
Bacteria	0.950768	170665	UP000037202_1659199.acs
Bacteria	0.913829	1384686	UP000037205_1581037.acs
Bacteria	0.898364	2523919	UP000037251_67356.acs
Bacteria	0.907641	939259	UP000037267_1503.acs
Bacteria	0.90828	1578142	UP000037269_47500.acs
Bacteria	0.892348	1788902	UP000037288_1678637.acs
Bacteria	0.936227	1348315	UP000037315_435910.acs
Bacteria	0.921168	1304528	UP000037326_582475.acs
Bacteria	0.928192	146841	UP000037386_479893.acs
Bacteria	0.882152	2446950	UP000037395_1894.acs
Bacteria	0.909756	1160312	UP000037397_1631356.acs
Bacteria	0.943761	1204750	UP000037405_189381.acs
Bacteria	0.883241	2871600	UP000037432_1938.acs
Bacteria	0.94618	199597	UP000037457_1659200.acs
Bacteria	0.934721	723468	UP000037466_1588022.acs
Bacteria	0.903319	1303786	UP000037507_1293045.acs
Bacteria	0.947517	1178257	UP000037515_693.acs
Bacteria	0.947649	1386379	UP000037530_171383.acs
Bacteria	0.947945	210867	UP000037534_1659201.acs
Bacteria	0.940664	1238965	UP000037558_284581.acs
Bacteria	0.940938	1245000	UP000037600_1513271.acs
Bacteria	0.883913	2238014	UP000037606_249567.acs
Bacteria	0.926975	874530	UP000037643_543877.acs
Bacteria	0.909021	1069183	UP000037645_1652545.acs
Bacteria	0.88638	1811574	UP000037660_1547922.acs
Bacteria	0.895008	2417452	UP000037687_1415544.acs
Bacteria	0.904529	1660638	UP000037694_1519494.acs
Bacteria	0.903207	1929375	UP000037699_1415551.acs
Bacteria	0.891506	2248530	UP000037702_1519493.acs
Bacteria	0.900861	1788731	UP000037709_1415541.acs
Bacteria	0.901242	2048526	UP000037713_1415545.acs
Bacteria	0.886348	2110628	UP000037718_1415554.acs
Bacteria	0.892444	2722980	UP000037722_1415542.acs
Bacteria	0.909096	868408	UP000037737_84292.acs
Bacteria	0.898088	2386731	UP000037738_1519490.acs
Bacteria	0.880602	2742154	UP000037741_1415546.acs
Bacteria	0.894576	1955372	UP000037743_1519495.acs
Bacteria	0.902478	2515523	UP000037746_1519492.acs
Bacteria	0.924004	1277701	UP000037755_1202724.acs
Bacteria	0.890177	2609829	UP000037758_1519489.acs
Bacteria	0.892255	2213699	UP000037773_36816.acs
Bacteria	0.899808	2339543	UP000037774_1415557.acs
Bacteria	0.937235	462814	UP000037778_148814.acs
Bacteria	0.906632	1072412	UP000037781_1704590.acs
Bacteria	0.916631	1012731	UP000037784_872965.acs
Bacteria	0.905135	1502506	UP000037822_1526658.acs
Bacteria	0.893062	2630330	UP000037826_1592328.acs
Bacteria	0.924719	853354	UP000037838_1523422.acs
Bacteria	0.930919	1340758	UP000037848_187330.acs
Bacteria	0.916873	1366771	UP000037849_1523424.acs
Bacteria	0.853677	2893900	UP000037856_1609099.acs
Bacteria	0.895254	2938333	UP000037870_1592329.acs
Bacteria	0.921457	1316690	UP000037878_1684385.acs
Bacteria	0.915121	1332680	UP000037880_1523413.acs
Bacteria	0.923893	1556023	UP000037884_1523418.acs
Bacteria	0.920921	1218785	UP000037890_1523417.acs
Bacteria	0.942638	924623	UP000037898_1690244.acs
Bacteria	0.921418	1213131	UP000037906_1523427.acs
Bacteria	0.946861	1060701	UP000037908_1643452.acs
Bacteria	0.884204	3387516	UP000037912_1592326.acs
Bacteria	0.915788	1645715	UP000037921_1682204.acs
Bacteria	0.933266	1174460	UP000037930_1523416.acs
Bacteria	0.900875	2111200	UP000037931_50340.acs
Bacteria	0.906357	842116	UP000037934_1690245.acs
Bacteria	0.929155	1441360	UP000037939_857265.acs
Bacteria	0.943333	947638	UP000037948_1547578.acs
Bacteria	0.9314	1296309	UP000037950_1664068.acs
Bacteria	0.941587	1221488	UP000037951_1389006.acs
Bacteria	0.942292	1357562	UP000037953_253.acs
Bacteria	0.93178	1010340	UP000037960_1523428.acs
Bacteria	0.944259	931418	UP000037969_2026.acs
Bacteria	0.912947	934311	UP000037971_1523432.acs
Bacteria	0.899066	2369380	UP000037982_66876.acs
Bacteria	0.856656	4167494	UP000037988_1509431.acs
Bacteria	0.885739	3121415	UP000037991_1592327.acs
Bacteria	0.930622	940375	UP000037996_1523423.acs
Bacteria	0.925779	1192463	UP000037998_1523425.acs
Bacteria	0.943447	971630	UP000038011_1514904.acs
Bacteria	0.948863	792223	UP000038055_28189.acs
Bacteria	0.938896	846775	UP000039860_1444712.acs
Eukaryota	0.777934	11503990	UP000000226_3885.acs
Eukaryota	0.868191	2688384	UP000000267_436907.acs
Eukaryota	0.904746	6320907	UP000000304_7240.acs
Eukaryota	0.782375	9912209	UP000000305_6669.acs
Eukaryota	0.905347	1359662	UP000000306_764097.acs
Eukaryota	0.909909	1471410	UP000000307_764099.acs
Eukaryota	0.899115	1329279	UP000000309_764102.acs
Eukaryota	0.926092	6383122	UP000000311_104421.acs
Eukaryota	0.930337	2416083	UP000000314_644223.acs
Eukaryota	0.75818	13872256	UP000000437_7955.acs
Eukaryota	0.750248	9963842	UP000000539_9031.acs
Eukaryota	0.886715	5143074	UP000000542_5664.acs
Eukaryota	0.895229	2982020	UP000000559_237561.acs
Eukaryota	0.935878	5089644	UP000000560_227321.acs
Eukaryota	0.935329	3998325	UP000000561_237631.acs
Eukaryota	0.788503	11748898	UP000000589_10090.acs
Eukaryota	0.949943	2330450	UP000000591_284811.acs
Eukaryota	0.946301	2461417	UP000000598_284590.acs
Eukaryota	0.912745	3008975	UP000000599_284592.acs
Eukaryota	0.687468	18009409	UP000000600_5888.acs
Eukaryota	0.915699	6035843	UP000000673_43151.acs
Eukaryota	0.900772	2865626	UP000000689_1071378.acs
Eukaryota	0.655832	2211927	UP000000702_1068625.acs
Eukaryota	0.945659	2470736	UP000000707_590646.acs
Eukaryota	0.91691	2693134	UP000000709_619300.acs
Eukaryota	0.861262	10636372	UP000000715_9669.acs
Eukaryota	0.908795	5706995	UP000000724_500485.acs
Eukaryota	0.894445	2499614	UP000000741_554373.acs
Eukaryota	0.892748	4829688	UP000000759_556484.acs
Eukaryota	0.805682	13144803	UP000000768_4558.acs
Eukaryota	0.895389	7386167	UP000000803_7227.acs
Eukaryota	0.928437	694360	UP000000819_284813.acs
Eukaryota	0.835618	9962016	UP000001038_8090.acs
Eukaryota	0.952503	6077193	UP000001055_321614.acs
Eukaryota	0.882826	5473786	UP000001056_306901.acs
Eukaryota	0.81884	8189232	UP000001058_3068.acs
Eukaryota	0.844793	5964926	UP000001064_5786.acs
Eukaryota	0.939675	5424802	UP000001067_861557.acs
Eukaryota	0.866435	7365002	UP000001070_7222.acs
Eukaryota	0.928604	4757581	UP000030104_40296.acs
Eukaryota	0.940898	5901022	UP000030106_1245745.acs
Eukaryota	0.926168	5559003	UP000030143_27334.acs
Eukaryota	0.943295	3761481	UP000030640_1237626.acs
Eukaryota	0.935265	4879484	UP000030641_1043005.acs
Eukaryota	0.841651	9697202	UP000030645_981085.acs
Eukaryota	0.940605	7589903	UP000030651_1229662.acs
Eukaryota	0.913597	4133171	UP000030653_1858805.acs
Eukaryota	0.886003	953739	UP000030655_1288291.acs
Eukaryota	0.880954	3675883	UP000030656_1036724.acs
Eukaryota	0.904646	3407767	UP000030659_138298.acs
Eukaryota	0.912822	8184119	UP000030663_1089458.acs
Eukaryota	0.912955	4182167	UP000030665_36087.acs
Eukaryota	0.89058	4956750	UP000030669_670483.acs
Eukaryota	0.865671	5004039	UP000030671_747525.acs
Eukaryota	0.946884	4696349	UP000030672_1043003.acs
Eukaryota	0.881553	3836326	UP000030673_5843.acs
Eukaryota	0.883937	2784914	UP000030680_130081.acs
Eukaryota	0.872383	8746461	UP000030684_419612.acs
Eukaryota	0.939043	7481171	UP000030685_1089451.acs
Eukaryota	0.93863	5087155	UP000030686_1365484.acs
Eukaryota	0.796841	10158183	UP000030687_85681.acs
Eukaryota	0.796942	10696118	UP000030689_72664.acs
Eukaryota	0.880436	3906204	UP000030690_1036723.acs
Eukaryota	0.89754	4028842	UP000030693_691883.acs
Eukaryota	0.877515	3908962	UP000030697_1237627.acs
Eukaryota	0.879428	3899098	UP000030699_1036727.acs
Eukaryota	0.934795	5256702	UP000030706_1043002.acs
Eukaryota	0.865241	4037574	UP000030708_1036725.acs
Eukaryota	0.689079	13827627	UP000030711_71139.acs
Eukaryota	0.899103	5304333	UP000030742_77166.acs
Eukaryota	0.722032	4481553	UP000030744_44415.acs
Eukaryota	0.825116	8654739	UP000030745_695850.acs
Eukaryota	0.82906	8968832	UP000030746_225164.acs
Eukaryota	0.839487	4341326	UP000030747_5802.acs
Eukaryota	0.773277	10466048	UP000030748_4155.acs
Eukaryota	0.762986	4764477	UP000030750_51314.acs
Eukaryota	0.943354	5402066	UP000030752_1220924.acs
Eukaryota	0.814389	4723510	UP000030754_51315.acs
Eukaryota	0.921065	2471604	UP000030755_988480.acs
Eukaryota	0.842038	5240388	UP000030758_68888.acs
Eukaryota	0.890047	8346204	UP000030762_1156394.acs
Eukaryota	0.843956	4025948	UP000030763_5804.acs
Eukaryota	0.909273	7280472	UP000030765_74873.acs
Eukaryota	0.940906	4223747	UP000030816_1081103.acs
Eukaryota	0.903478	3060911	UP000030854_52586.acs
Eukaryota	0.865853	7137888	UP000031036_6265.acs
Eukaryota	0.955625	644518	UP000031056_1354746.acs
Eukaryota	0.913126	5528864	UP000031176_1276143.acs
Eukaryota	0.85898	9158208	UP000031443_8469.acs
Eukaryota	0.857796	2605626	UP000031512_1537102.acs
Eukaryota	0.927873	3704850	UP000031513_5851.acs
Eukaryota	0.903096	1199214	UP000031515_8897.acs
Eukaryota	0.864487	3516422	UP000031668_669202.acs
Eukaryota	0.889577	3404951	UP000031737_429131.acs
Eukaryota	0.649458	20370949	UP000032141_109376.acs
Eukaryota	0.743151	8519588	UP000032142_29729.acs
Eukaryota	0.821048	12114905	UP000032180_77586.acs
Eukaryota	0.696436	14941793	UP000032304_29730.acs
Eukaryota	0.941688	4308784	UP000032444_1392242.acs
Eukaryota	0.931275	1523916	UP000032760_1246595.acs
Eukaryota	0.918431	3658384	UP000033140_698492.acs
Eukaryota	0.888518	2259908	UP000033188_5866.acs
Eukaryota	0.932285	2870050	UP000033483_72032.acs
Eukaryota	0.940054	4430027	UP000033540_1403190.acs
Eukaryota	0.949081	5141735	UP000033647_1047168.acs
Eukaryota	0.928229	5801780	UP000034112_5544.acs
Eukaryota	0.931833	4267022	UP000034164_1247875.acs
Eukaryota	0.92912	4104691	UP000034182_420778.acs
Eukaryota	0.946895	4081960	UP000034291_308745.acs
Eukaryota	0.90745	832824	UP000034350_40302.acs
Eukaryota	0.931703	4723684	UP000034680_1214573.acs
Eukaryota	0.822564	11792707	UP000034805_113540.acs
Eukaryota	0.919243	2778377	UP000034841_88771.acs
Eukaryota	0.908393	4138928	UP000035642_6313.acs
Eukaryota	0.861716	6651627	UP000035680_75913.acs
Eukaryota	0.889135	5827811	UP000035681_6248.acs
Eukaryota	0.905703	4680237	UP000035682_34506.acs
Eukaryota	0.886037	6832129	UP000036403_67767.acs
Eukaryota	0.86675	5633655	UP000036680_6269.acs
Eukaryota	0.874965	4244431	UP000036681_6252.acs
Eukaryota	0.939242	5324289	UP000036893_91492.acs
Eukaryota	0.926626	4655409	UP000036947_1163406.acs
Eukaryota	0.836729	1753898	UP000036983_1314962.acs
Eukaryota	0.830293	7946007	UP000036987_29655.acs
Eukaryota	0.871194	7432697	UP000037035_27349.acs
Eukaryota	0.901868	7406284	UP000037069_7375.acs
Eukaryota	0.931245	2662875	UP000037122_498019.acs
Eukaryota	0.927908	4052776	UP000037136_268505.acs
Eukaryota	0.85673	7764397	UP000037460_1460289.acs
Eukaryota	0.937504	5973996	UP000037505_1509407.acs
Eukaryota	0.838347	6022392	UP000037510_104452.acs
Eukaryota	0.926591	5328948	UP000037696_229535.acs
Eukaryota	0.929509	2130625	UP000037751_77020.acs
Eukaryota	0.921172	5804898	UP000037904_179993.acs
Eukaryota	0.894304	5711352	UP000037923_157538.acs
Eukaryota	0.922675	5295259	UP000038009_5684.acs
Eukaryota	0.947297	5661895	UP000038010_1664694.acs
Eukaryota	0.909064	5026175	UP000038020_6280.acs
Eukaryota	0.925747	4093048	UP000038040_318479.acs
Eukaryota	0.927865	4854324	UP000038041_51028.acs
Eukaryota	0.88939	5994732	UP000038042_6290.acs
Eukaryota	0.826802	6463713	UP000038043_27835.acs
Eukaryota	0.895509	6806835	UP000038045_131310.acs
Eukaryota	0.590564	6955999	UP000038169_58291.acs
Eukaryota	0.916948	2241092	UP000038830_4903.acs
Eukaryota	0.923657	5191406	UP000039046_1531966.acs
Eukaryota	0.909048	4369470	UP000039324_37360.acs
Eukaryota	0.911445	11909904	UP000039865_5949.acs
Eukaryota	0.942748	6380480	UP000176998_1209926.acs
Eukaryota	0.919746	5759560	UP000177622_1835702.acs
Eukaryota	0.933381	5554614	UP000178129_914237.acs
Eukaryota	0.936091	6082457	UP000179179_109264.acs
Eukaryota	0.887068	13073236	UP000179807_1144522.acs
Eukaryota	0.810807	1182352	UP000182028_1866961.acs
Eukaryota	0.941882	4270530	UP000182235_1447872.acs
Eukaryota	0.927522	2935372	UP000182334_45354.acs
Eukaryota	0.929524	6049712	UP000182658_1408157.acs
Eukaryota	0.846374	5197932	UP000183567_180088.acs
Eukaryota	0.924593	5743668	UP000183809_236234.acs
Eukaryota	0.899948	7574856	UP000183832_568069.acs
Eukaryota	0.923081	6349617	UP000184073_1036611.acs
Eukaryota	0.92756	4774342	UP000184188_1073090.acs
Eukaryota	0.867347	6007546	UP000184267_154538.acs
Eukaryota	0.925687	4932351	UP000184300_1160497.acs
Eukaryota	0.939894	5835270	UP000184304_767770.acs
Eukaryota	0.920448	9780577	UP000184330_576137.acs
Eukaryota	0.920251	6311667	UP000184356_1036612.acs
Eukaryota	0.939859	5719169	UP000184383_1073089.acs
Eukaryota	0.935549	6024548	UP000184499_767769.acs
Eukaryota	0.939112	5397053	UP000184546_690307.acs
Eukaryota	0.934088	862370	UP000185944_1805483.acs
Eukaryota	0.939222	2159257	UP000186136_4926.acs
Eukaryota	0.928915	2306125	UP000186176_857276.acs
Eukaryota	0.925088	5134087	UP000186583_708187.acs
Eukaryota	0.936358	2308122	UP000186594_1198029.acs
Eukaryota	0.871879	5117602	UP000186601_98765.acs
Eukaryota	0.655081	18760697	UP000186698_8355.acs
Eukaryota	0.764112	32314097	UP000186817_2951.acs
Eukaryota	0.781778	8105517	UP000186922_947166.acs
Eukaryota	0.91035	5856265	UP000186955_1316194.acs
Eukaryota	0.810655	11105778	UP000187203_93759.acs
Eukaryota	0.719041	13122840	UP000187209_5963.acs
Eukaryota	0.682967	4382278	UP000187283_133412.acs
Eukaryota	0.675599	11572767	UP000187406_3775.acs
Eukaryota	0.858996	3195901	UP000187455_133383.acs
Eukaryota	0.782885	7713306	UP000187609_49451.acs
Eukaryota	0.825	10080219	UP000188268_210143.acs
Eukaryota	0.932565	5098995	UP000188318_602072.acs
Eukaryota	0.768725	2891333	UP000188320_1213189.acs
Eukaryota	0.766189	5935566	UP000188354_3871.acs
Eukaryota	0.828246	5294775	UP000188533_5353.acs
Eukaryota	0.947201	6368111	UP000189293_1813822.acs
Eukaryota	0.935769	2608749	UP000189513_36022.acs
Eukaryota	0.92523	2635212	UP000189580_796027.acs
Eukaryota	0.697862	13537466	UP000189700_4072.acs
Eukaryota	0.739587	13135520	UP000189701_4096.acs
Eukaryota	0.473615	25724567	UP000189702_3635.acs
Eukaryota	0.752036	10805292	UP000189703_4432.acs
Eukaryota	0.855026	10696020	UP000189704_1868482.acs
Eukaryota	0.843809	10459781	UP000189705_38654.acs
Eukaryota	0.846237	10727809	UP000189706_10036.acs
Eukaryota	0.882516	4536889	UP000189906_1357716.acs
Eukaryota	0.94635	2501470	UP000189911_1266666.acs
Eukaryota	0.948319	2476411	UP000190274_1266660.acs
Eukaryota	0.934852	6065336	UP000190312_5062.acs
Eukaryota	0.879609	9225556	UP000190648_372326.acs
Eukaryota	0.945645	2551543	UP000190831_4955.acs
Eukaryota	0.948878	2449895	UP000191024_1230905.acs
Eukaryota	0.941518	5147105	UP000191285_303698.acs
Eukaryota	0.916847	5176197	UP000191342_254877.acs
Eukaryota	0.92612	5256275	UP000191408_60169.acs
Eukaryota	0.942707	4534520	UP000191500_36646.acs
Eukaryota	0.928241	5054469	UP000191518_29845.acs
Eukaryota	0.932545	3564380	UP000191522_69771.acs
Eukaryota	0.933974	5659238	UP000191612_60172.acs
Eukaryota	0.925932	5328184	UP000191672_416450.acs
Eukaryota	0.90941	5354899	UP000191691_60175.acs
Eukaryota	0.883935	7767268	UP000192221_30025.acs
Eukaryota	0.913426	5990251	UP000192223_224129.acs
Eukaryota	0.924551	5406852	UP000192247_418985.acs
Eukaryota	0.876733	5415872	UP000192257_67003.acs
Eukaryota	0.878532	627558	UP000192356_1081669.acs
Eukaryota	0.625355	8397328	UP000192386_1974281.acs
Eukaryota	0.893265	6342660	UP000192578_232323.acs
Eukaryota	0.61578	9390076	UP000192596_1507870.acs
Eukaryota	0.874265	604107	UP000192639_1081671.acs
Eukaryota	0.884164	741464	UP000192758_646526.acs
Eukaryota	0.838606	4211977	UP000192927_136370.acs
Eukaryota	0.948173	6750781	UP000193144_1231657.acs
Eukaryota	0.943514	3644630	UP000193218_4999.acs
Eukaryota	0.88532	4925579	UP000193411_765915.acs
Eukaryota	0.901806	4540455	UP000193467_106004.acs
Eukaryota	0.748274	5895669	UP000193498_1314790.acs
Eukaryota	0.819768	6231592	UP000193560_90262.acs
Eukaryota	0.845269	6640880	UP000193642_329046.acs
Eukaryota	0.874403	5468391	UP000193648_64571.acs
Eukaryota	0.938633	2729480	UP000193685_56484.acs
Eukaryota	0.945007	5490982	UP000193689_1141098.acs
Eukaryota	0.860718	5644295	UP000193719_1754191.acs
Eukaryota	0.932139	1634980	UP000193856_462227.acs
Eukaryota	0.715314	9704591	UP000193920_1754190.acs
Eukaryota	0.861725	3585573	UP000193922_61395.acs
Eukaryota	0.825232	6483779	UP000193944_1754192.acs
Eukaryota	0.938364	3808585	UP000193986_71784.acs
Eukaryota	0.934179	3727433	UP000194236_6958.acs
Eukaryota	0.598904	8020772	UP000194280_1157616.acs
Eukaryota	0.799225	9115806	UP000195402_56857.acs
Eukaryota	0.905726	4048994	UP000195521_77519.acs
Eukaryota	0.835026	5645737	UP000195826_73868.acs
Eukaryota	0.916326	2691636	UP000196158_1789683.acs
Eukaryota	0.788238	10401172	UP000197138_22663.acs
Eukaryota	0.871479	8502155	UP000197619_299123.acs
Eukaryota	0.7499	10966191	UP000198211_4795.acs
Eukaryota	0.823834	14149570	UP000198287_158441.acs
Eukaryota	0.858544	8302635	UP000198323_9009.acs
Eukaryota	0.905778	4117150	UP000198341_41875.acs
Eukaryota	0.861237	4386583	UP000198372_269621.acs
Eukaryota	0.620813	10057939	UP000198406_1519565.acs
Eukaryota	0.873195	8269645	UP000198419_9014.acs
Eukaryota	0.930272	5014686	UP000214365_1441469.acs
Eukaryota	0.947527	5360897	UP000215127_1276538.acs
Eukaryota	0.942322	4942227	UP000215289_1245748.acs
Eukaryota	0.937465	5215179	UP000215305_41047.acs
Eukaryota	0.903901	6834096	UP000215335_543379.acs
Eukaryota	0.659054	17848170	UP000215914_4232.acs
Eukaryota	0.882129	9289102	UP000216463_1503980.acs
Eukaryota	0.915768	4375075	UP000004810_6293.acs
Eukaryota	0.770397	11800302	UP000004994_4081.acs
Eukaryota	0.779391	13105822	UP000004995_4555.acs
Eukaryota	0.942732	1731709	UP000004997_1124627.acs
Eukaryota	0.911862	6461268	UP000005203_7460.acs
Eukaryota	0.90436	5954247	UP000005204_7091.acs
Eukaryota	0.924177	5983474	UP000005205_12957.acs
Eukaryota	0.930255	7536017	UP000005206_660122.acs
Eukaryota	0.800509	12232526	UP000005207_8128.acs
Eukaryota	0.856334	9948741	UP000005215_43179.acs
Eukaryota	0.909003	2609361	UP000005220_1071382.acs
Eukaryota	0.919324	2913513	UP000005221_578454.acs
Eukaryota	0.662769	4358694	UP000005222_559304.acs
Eukaryota	0.851583	10526478	UP000005225_30611.acs
Eukaryota	0.827275	10490115	UP000005226_31033.acs
Eukaryota	0.752182	8436297	UP000005237_281687.acs
Eukaryota	0.763035	7381725	UP000005238_164328.acs
Eukaryota	0.859612	8406860	UP000005239_54126.acs
Eukaryota	0.818021	5819821	UP000005240_630390.acs
Eukaryota	0.943679	2222422	UP000005242_671144.acs
Eukaryota	0.852043	11644082	UP000005408_29159.acs
Eukaryota	0.945394	5381023	UP000005426_452589.acs
Eukaryota	0.9354	2715168	UP000005446_1104152.acs
Eukaryota	0.828523	9871438	UP000005447_10141.acs
Eukaryota	0.864928	997577	UP000005622_944018.acs
Eukaryota	0.932701	2412323	UP000005627_1076872.acs
Eukaryota	0.815332	11491987	UP000005640_9606.acs
Eukaryota	0.909506	2672966	UP000005666_1071381.acs
Eukaryota	0.812142	11295499	UP000006038_4533.acs
Eukaryota	0.929027	6158305	UP000006039_644352.acs
Eukaryota	0.746554	15273496	UP000006077_1172189.acs
Eukaryota	0.923172	1800369	UP000006141_1001064.acs
Eukaryota	0.910392	4034808	UP000006174_1128400.acs
Eukaryota	0.918031	2648969	UP000006310_1071383.acs
Eukaryota	0.920466	3284714	UP000006319_1120755.acs
Eukaryota	0.909389	4412171	UP000006352_599839.acs
Eukaryota	0.832644	1838300	UP000006514_717982.acs
Eukaryota	0.918963	4773099	UP000006539_13686.acs
Eukaryota	0.79147	11157472	UP000006548_3702.acs
