ref	tar	nrc	ir.label
MGA7	GGA11	0.97231	"With IR (1)"
MGA8	GGA11	0.97223	"With IR (1)"
MGA9	GGA11	0.97254	"With IR (1)"
MGA10	GGA11	0.97248	"With IR (1)"
MGA11	GGA11	0.97246	"With IR (1)"
MGA12	GGA11	0.97275	"With IR (1)"
MGA13	GGA11	0.79795	"With IR (1)"
MGA14	GGA11	0.97284	"With IR (1)"
MGA15	GGA11	0.97287	"With IR (1)"
MGA16	GGA11	0.97306	"With IR (1)"
MGA17	GGA11	0.97311	"With IR (1)"
MGA18	GGA11	0.97511	"With IR (1)"
MGA19	GGA11	0.97315	"With IR (1)"
MGA20	GGA11	0.97303	"With IR (1)"
MGA21	GGA11	0.97364	"With IR (1)"
MGA22	GGA11	0.97294	"With IR (1)"
MGA23	GGA11	0.97347	"With IR (1)"
MGA24	GGA11	0.97358	"With IR (1)"
MGA25	GGA11	0.97348	"With IR (1)"
MGA26	GGA11	0.9734	"With IR (1)"
MGA27	GGA11	0.97458	"With IR (1)"
MGA28	GGA11	0.97376	"With IR (1)"
MGA29	GGA11	0.97357	"With IR (1)"
MGA30	GGA11	0.97372	"With IR (1)"
MGAMT	GGA11	1	"With IR (1)"
MGAW	GGA11	0.97414	"With IR (1)"
MGAZ	GGA11	0.97153	"With IR (1)"
MGAUL	GGA11	0.97165	"With IR (1)"
MGAUP	GGA11	0.96763	"With IR (1)"
MGA1	GGA12	0.99603	"With IR (1)"
MGA2	GGA12	0.99614	"With IR (1)"
MGA3	GGA12	0.99598	"With IR (1)"
MGA4	GGA12	0.99626	"With IR (1)"
MGA5	GGA12	0.99641	"With IR (1)"
MGA6	GGA12	0.99638	"With IR (1)"
MGA7	GGA12	0.99713	"With IR (1)"
MGA8	GGA12	0.99705	"With IR (1)"
MGA9	GGA12	0.99724	"With IR (1)"
MGA10	GGA12	0.99692	"With IR (1)"
MGA11	GGA12	0.99731	"With IR (1)"
MGA12	GGA12	0.99753	"With IR (1)"
MGA13	GGA12	0.99774	"With IR (1)"
MGA14	GGA12	0.83083	"With IR (1)"
MGA15	GGA12	0.99771	"With IR (1)"
MGA16	GGA12	0.99793	"With IR (1)"
MGA17	GGA12	0.99802	"With IR (1)"
MGA18	GGA12	1	"With IR (1)"
MGA19	GGA12	0.99808	"With IR (1)"
MGA20	GGA12	0.9979	"With IR (1)"
MGA21	GGA12	0.99825	"With IR (1)"
MGA22	GGA12	0.99776	"With IR (1)"
MGA23	GGA12	0.9983	"With IR (1)"
MGA24	GGA12	0.9984	"With IR (1)"
MGA25	GGA12	0.99818	"With IR (1)"
MGA26	GGA12	0.99821	"With IR (1)"
MGA27	GGA12	0.99954	"With IR (1)"
MGA28	GGA12	0.99854	"With IR (1)"
MGA29	GGA12	0.99852	"With IR (1)"
MGA30	GGA12	0.99864	"With IR (1)"
MGAMT	GGA12	1	"With IR (1)"
MGAW	GGA12	0.99886	"With IR (1)"
MGAZ	GGA12	0.99584	"With IR (1)"
MGAUL	GGA12	0.99595	"With IR (1)"
MGAUP	GGA12	0.99163	"With IR (1)"
MGA1	GGA13	0.96933	"With IR (1)"
MGA2	GGA13	0.969	"With IR (1)"
MGA3	GGA13	0.96829	"With IR (1)"
MGA4	GGA13	0.96914	"With IR (1)"
MGA5	GGA13	0.96942	"With IR (1)"
MGA6	GGA13	0.96933	"With IR (1)"
MGA7	GGA13	0.96994	"With IR (1)"
MGA8	GGA13	0.96983	"With IR (1)"
MGA9	GGA13	0.97008	"With IR (1)"
MGA10	GGA13	0.97005	"With IR (1)"
MGA11	GGA13	0.9701	"With IR (1)"
MGA12	GGA13	0.97029	"With IR (1)"
MGA13	GGA13	0.9706	"With IR (1)"
MGA14	GGA13	0.9704	"With IR (1)"
MGA15	GGA13	0.8159	"With IR (1)"
MGA16	GGA13	0.9708	"With IR (1)"
MGA17	GGA13	0.97073	"With IR (1)"
MGA18	GGA13	0.97258	"With IR (1)"
MGA19	GGA13	0.9708	"With IR (1)"
MGA20	GGA13	0.97067	"With IR (1)"
MGA21	GGA13	0.97115	"With IR (1)"
MGA22	GGA13	0.97061	"With IR (1)"
MGA23	GGA13	0.97109	"With IR (1)"
MGA24	GGA13	0.97108	"With IR (1)"
MGA25	GGA13	0.9711	"With IR (1)"
MGA26	GGA13	0.97104	"With IR (1)"
MGA27	GGA13	0.97215	"With IR (1)"
MGA28	GGA13	0.97137	"With IR (1)"
MGA29	GGA13	0.97123	"With IR (1)"
MGA30	GGA13	0.97128	"With IR (1)"
MGAMT	GGA13	1	"With IR (1)"
MGAW	GGA13	0.97166	"With IR (1)"
MGAZ	GGA13	0.96905	"With IR (1)"
MGAUL	GGA13	0.96763	"With IR (1)"
MGAUP	GGA13	0.96513	"With IR (1)"
MGA1	GGA14	0.96568	"With IR (1)"
MGA2	GGA14	0.96531	"With IR (1)"
MGA3	GGA14	0.96533	"With IR (1)"
MGA4	GGA14	0.96518	"With IR (1)"
MGA5	GGA14	0.96543	"With IR (1)"
MGA6	GGA14	0.96539	"With IR (1)"
MGA7	GGA14	0.96575	"With IR (1)"
MGA8	GGA14	0.96568	"With IR (1)"
MGA9	GGA14	0.96572	"With IR (1)"
MGA10	GGA14	0.96593	"With IR (1)"
MGA11	GGA14	0.96585	"With IR (1)"
MGA12	GGA14	0.96603	"With IR (1)"
MGA13	GGA14	0.9663	"With IR (1)"
MGA14	GGA14	0.96607	"With IR (1)"
MGA15	GGA14	0.96608	"With IR (1)"
MGA16	GGA14	0.81288	"With IR (1)"
MGA17	GGA14	0.96627	"With IR (1)"
MGA18	GGA14	0.96799	"With IR (1)"
MGA19	GGA14	0.96631	"With IR (1)"
MGA20	GGA14	0.96618	"With IR (1)"
MGA21	GGA14	0.96674	"With IR (1)"
MGA22	GGA14	0.96618	"With IR (1)"
MGA23	GGA14	0.96654	"With IR (1)"
MGA24	GGA14	0.96664	"With IR (1)"
MGA25	GGA14	0.96659	"With IR (1)"
MGA26	GGA14	0.96655	"With IR (1)"
MGA27	GGA14	0.96741	"With IR (1)"
MGA28	GGA14	0.9668	"With IR (1)"
MGA29	GGA14	0.96663	"With IR (1)"
MGA30	GGA14	0.96673	"With IR (1)"
MGAMT	GGA14	1	"With IR (1)"
MGAW	GGA14	0.96724	"With IR (1)"
MGAZ	GGA14	0.96513	"With IR (1)"
MGAUL	GGA14	0.9645	"With IR (1)"
MGAUP	GGA14	0.96042	"With IR (1)"
MGA1	GGA15	0.99795	"With IR (1)"
MGA2	GGA15	0.99745	"With IR (1)"
MGA3	GGA15	0.99759	"With IR (1)"
MGA4	GGA15	0.9974	"With IR (1)"
MGA5	GGA15	0.99743	"With IR (1)"
MGA6	GGA15	0.99742	"With IR (1)"
MGA7	GGA15	0.99775	"With IR (1)"
MGA8	GGA15	0.99771	"With IR (1)"
MGA9	GGA15	0.99782	"With IR (1)"
MGA10	GGA15	0.99772	"With IR (1)"
MGA11	GGA15	0.99782	"With IR (1)"
MGA12	GGA15	0.99801	"With IR (1)"
MGA13	GGA15	0.99804	"With IR (1)"
MGA14	GGA15	0.998	"With IR (1)"
MGA15	GGA15	0.99796	"With IR (1)"
MGA16	GGA15	0.99816	"With IR (1)"
MGA17	GGA15	0.82313	"With IR (1)"
MGA18	GGA15	1	"With IR (1)"
MGA19	GGA15	0.99815	"With IR (1)"
MGA20	GGA15	0.99819	"With IR (1)"
MGA21	GGA15	0.99839	"With IR (1)"
MGA22	GGA15	0.99801	"With IR (1)"
MGA23	GGA15	0.99832	"With IR (1)"
MGA24	GGA15	0.99864	"With IR (1)"
MGA25	GGA15	0.99837	"With IR (1)"
MGA26	GGA15	0.99836	"With IR (1)"
MGA27	GGA15	0.99947	"With IR (1)"
MGA28	GGA15	0.9986	"With IR (1)"
MGA29	GGA15	0.99874	"With IR (1)"
MGA30	GGA15	0.99876	"With IR (1)"
MGAMT	GGA15	1	"With IR (1)"
MGAW	GGA15	0.99938	"With IR (1)"
MGAZ	GGA15	0.99747	"With IR (1)"
MGAUL	GGA15	0.99595	"With IR (1)"
MGAUP	GGA15	0.99168	"With IR (1)"
MGA1	GGA16	0.98224	"With IR (1)"
MGA2	GGA16	0.98653	"With IR (1)"
MGA3	GGA16	0.98565	"With IR (1)"
MGA4	GGA16	0.98701	"With IR (1)"
MGA5	GGA16	0.99011	"With IR (1)"
MGA6	GGA16	0.99004	"With IR (1)"
MGA7	GGA16	0.99243	"With IR (1)"
MGA8	GGA16	0.99223	"With IR (1)"
MGA9	GGA16	0.99206	"With IR (1)"
MGA10	GGA16	0.99291	"With IR (1)"
MGA11	GGA16	0.99312	"With IR (1)"
MGA12	GGA16	0.99325	"With IR (1)"
MGA13	GGA16	0.99341	"With IR (1)"
MGA14	GGA16	0.99409	"With IR (1)"
MGA15	GGA16	0.99365	"With IR (1)"
MGA16	GGA16	0.99464	"With IR (1)"
MGA17	GGA16	0.99386	"With IR (1)"
MGA18	GGA16	0.94648	"With IR (1)"
MGA19	GGA16	0.99517	"With IR (1)"
MGA20	GGA16	0.99424	"With IR (1)"
MGA21	GGA16	0.99471	"With IR (1)"
MGA22	GGA16	0.99407	"With IR (1)"
MGA23	GGA16	0.99509	"With IR (1)"
MGA24	GGA16	0.99472	"With IR (1)"
MGA25	GGA16	0.99393	"With IR (1)"
MGA26	GGA16	0.99357	"With IR (1)"
MGA27	GGA16	0.99607	"With IR (1)"
MGA28	GGA16	0.9952	"With IR (1)"
MGA29	GGA16	0.99503	"With IR (1)"
MGA30	GGA16	0.99377	"With IR (1)"
MGAMT	GGA16	1	"With IR (1)"
MGAW	GGA16	0.9936	"With IR (1)"
MGAZ	GGA16	0.98548	"With IR (1)"
MGAUL	GGA16	0.97759	"With IR (1)"
MGAUP	GGA16	0.94891	"With IR (1)"
MGA1	GGA17	0.95083	"With IR (1)"
MGA2	GGA17	0.95063	"With IR (1)"
MGA3	GGA17	0.95071	"With IR (1)"
MGA4	GGA17	0.95061	"With IR (1)"
MGA5	GGA17	0.9509	"With IR (1)"
MGA6	GGA17	0.95097	"With IR (1)"
MGA7	GGA17	0.95141	"With IR (1)"
MGA8	GGA17	0.95143	"With IR (1)"
MGA9	GGA17	0.95155	"With IR (1)"
MGA10	GGA17	0.95157	"With IR (1)"
MGA11	GGA17	0.95145	"With IR (1)"
MGA12	GGA17	0.95189	"With IR (1)"
MGA13	GGA17	0.95227	"With IR (1)"
MGA14	GGA17	0.95184	"With IR (1)"
MGA15	GGA17	0.95176	"With IR (1)"
MGA16	GGA17	0.95203	"With IR (1)"
MGA17	GGA17	0.95208	"With IR (1)"
MGA18	GGA17	0.95411	"With IR (1)"
MGA19	GGA17	0.77568	"With IR (1)"
MGA20	GGA17	0.95181	"With IR (1)"
MGA21	GGA17	0.95244	"With IR (1)"
MGA22	GGA17	0.95193	"With IR (1)"
MGA23	GGA17	0.95225	"With IR (1)"
MGA24	GGA17	0.95246	"With IR (1)"
MGA25	GGA17	0.95245	"With IR (1)"
MGA26	GGA17	0.9523	"With IR (1)"
MGA27	GGA17	0.95336	"With IR (1)"
MGA28	GGA17	0.95268	"With IR (1)"
MGA29	GGA17	0.95231	"With IR (1)"
MGA30	GGA17	0.95272	"With IR (1)"
MGAMT	GGA17	1	"With IR (1)"
MGAW	GGA17	0.9532	"With IR (1)"
MGAZ	GGA17	0.95054	"With IR (1)"
MGAUL	GGA17	0.95006	"With IR (1)"
MGAUP	GGA17	0.94523	"With IR (1)"
MGA1	GGA18	0.99541	"With IR (1)"
MGA2	GGA18	0.99546	"With IR (1)"
MGA3	GGA18	0.99557	"With IR (1)"
MGA4	GGA18	0.99565	"With IR (1)"
MGA5	GGA18	0.99583	"With IR (1)"
MGA6	GGA18	0.9958	"With IR (1)"
MGA7	GGA18	0.99672	"With IR (1)"
MGA8	GGA18	0.99648	"With IR (1)"
MGA9	GGA18	0.99661	"With IR (1)"
MGA10	GGA18	0.99665	"With IR (1)"
MGA11	GGA18	0.99674	"With IR (1)"
MGA12	GGA18	0.997	"With IR (1)"
MGA13	GGA18	0.99715	"With IR (1)"
MGA14	GGA18	0.99711	"With IR (1)"
MGA15	GGA18	0.99715	"With IR (1)"
MGA16	GGA18	0.9973	"With IR (1)"
MGA17	GGA18	0.99747	"With IR (1)"
MGA18	GGA18	0.99972	"With IR (1)"
MGA19	GGA18	0.99731	"With IR (1)"
MGA20	GGA18	0.82759	"With IR (1)"
MGA21	GGA18	0.99757	"With IR (1)"
MGA22	GGA18	0.99707	"With IR (1)"
MGA23	GGA18	0.99762	"With IR (1)"
MGA24	GGA18	0.99781	"With IR (1)"
MGA25	GGA18	0.9976	"With IR (1)"
MGA26	GGA18	0.9976	"With IR (1)"
MGA27	GGA18	0.99892	"With IR (1)"
MGA28	GGA18	0.99787	"With IR (1)"
MGA29	GGA18	0.99778	"With IR (1)"
MGA30	GGA18	0.99806	"With IR (1)"
MGAMT	GGA18	1	"With IR (1)"
MGAW	GGA18	0.99868	"With IR (1)"
MGAZ	GGA18	0.99545	"With IR (1)"
MGAUL	GGA18	0.9944	"With IR (1)"
MGAUP	GGA18	0.98992	"With IR (1)"
MGA1	GGA19	0.99726	"With IR (1)"
MGA2	GGA19	0.99692	"With IR (1)"
MGA3	GGA19	0.99725	"With IR (1)"
MGA4	GGA19	0.99705	"With IR (1)"
MGA5	GGA19	0.99704	"With IR (1)"
MGA6	GGA19	0.997	"With IR (1)"
MGA7	GGA19	0.99754	"With IR (1)"
MGA8	GGA19	0.99748	"With IR (1)"
MGA9	GGA19	0.99767	"With IR (1)"
MGA10	GGA19	0.99757	"With IR (1)"
MGA11	GGA19	0.99756	"With IR (1)"
MGA12	GGA19	0.99778	"With IR (1)"
MGA13	GGA19	0.99794	"With IR (1)"
MGA14	GGA19	0.99792	"With IR (1)"
MGA15	GGA19	0.99793	"With IR (1)"
MGA16	GGA19	0.99807	"With IR (1)"
MGA17	GGA19	0.99796	"With IR (1)"
MGA18	GGA19	0.99993	"With IR (1)"
MGA19	GGA19	0.99792	"With IR (1)"
MGA20	GGA19	0.99789	"With IR (1)"
MGA21	GGA19	0.81301	"With IR (1)"
MGA22	GGA19	0.99772	"With IR (1)"
MGA23	GGA19	0.9982	"With IR (1)"
MGA24	GGA19	0.99837	"With IR (1)"
MGA25	GGA19	0.99818	"With IR (1)"
MGA26	GGA19	0.99827	"With IR (1)"
MGA27	GGA19	0.99935	"With IR (1)"
MGA28	GGA19	0.99852	"With IR (1)"
MGA29	GGA19	0.99847	"With IR (1)"
MGA30	GGA19	0.99857	"With IR (1)"
MGAMT	GGA19	1	"With IR (1)"
MGAW	GGA19	0.99926	"With IR (1)"
MGAZ	GGA19	0.99707	"With IR (1)"
MGAUL	GGA19	0.99488	"With IR (1)"
MGAUP	GGA19	0.98924	"With IR (1)"
MGA1	GGA20	0.99034	"With IR (1)"
MGA2	GGA20	0.99016	"With IR (1)"
MGA3	GGA20	0.99012	"With IR (1)"
MGA4	GGA20	0.99026	"With IR (1)"
MGA5	GGA20	0.99046	"With IR (1)"
MGA6	GGA20	0.99033	"With IR (1)"
MGA7	GGA20	0.99098	"With IR (1)"
MGA8	GGA20	0.9909	"With IR (1)"
MGA9	GGA20	0.99105	"With IR (1)"
MGA10	GGA20	0.99107	"With IR (1)"
MGA11	GGA20	0.99111	"With IR (1)"
MGA12	GGA20	0.99129	"With IR (1)"
MGA13	GGA20	0.99153	"With IR (1)"
MGA14	GGA20	0.99148	"With IR (1)"
MGA15	GGA20	0.99144	"With IR (1)"
MGA16	GGA20	0.99162	"With IR (1)"
MGA17	GGA20	0.9917	"With IR (1)"
MGA18	GGA20	0.99379	"With IR (1)"
MGA19	GGA20	0.99176	"With IR (1)"
MGA20	GGA20	0.9915	"With IR (1)"
MGA21	GGA20	0.99189	"With IR (1)"
MGA22	GGA20	0.82372	"With IR (1)"
MGA23	GGA20	0.99196	"With IR (1)"
MGA24	GGA20	0.99207	"With IR (1)"
MGA25	GGA20	0.99189	"With IR (1)"
MGA26	GGA20	0.99195	"With IR (1)"
MGA27	GGA20	0.99322	"With IR (1)"
MGA28	GGA20	0.99222	"With IR (1)"
MGA29	GGA20	0.99213	"With IR (1)"
MGA30	GGA20	0.99227	"With IR (1)"
MGAMT	GGA20	1	"With IR (1)"
MGAW	GGA20	0.99286	"With IR (1)"
MGAZ	GGA20	0.99011	"With IR (1)"
MGAUL	GGA20	0.98962	"With IR (1)"
MGAUP	GGA20	0.98562	"With IR (1)"
MGA1	GGA21	0.9963	"With IR (1)"
MGA2	GGA21	0.99594	"With IR (1)"
MGA3	GGA21	0.99636	"With IR (1)"
MGA4	GGA21	0.99604	"With IR (1)"
MGA5	GGA21	0.99601	"With IR (1)"
MGA6	GGA21	0.99615	"With IR (1)"
MGA7	GGA21	0.99662	"With IR (1)"
MGA8	GGA21	0.99657	"With IR (1)"
MGA9	GGA21	0.99658	"With IR (1)"
MGA10	GGA21	0.99666	"With IR (1)"
MGA11	GGA21	0.9967	"With IR (1)"
MGA12	GGA21	0.9969	"With IR (1)"
MGA13	GGA21	0.99693	"With IR (1)"
MGA14	GGA21	0.99692	"With IR (1)"
MGA15	GGA21	0.997	"With IR (1)"
MGA16	GGA21	0.99711	"With IR (1)"
MGA17	GGA21	0.99715	"With IR (1)"
MGA18	GGA21	0.99948	"With IR (1)"
MGA19	GGA21	0.99715	"With IR (1)"
MGA20	GGA21	0.99704	"With IR (1)"
MGA21	GGA21	0.99725	"With IR (1)"
MGA22	GGA21	0.99689	"With IR (1)"
MGA23	GGA21	0.80939	"With IR (1)"
MGA24	GGA21	0.99757	"With IR (1)"
MGA25	GGA21	0.99724	"With IR (1)"
MGA26	GGA21	0.99741	"With IR (1)"
MGA27	GGA21	0.99867	"With IR (1)"
MGA28	GGA21	0.99768	"With IR (1)"
MGA29	GGA21	0.99764	"With IR (1)"
MGA30	GGA21	0.9979	"With IR (1)"
MGAMT	GGA21	1	"With IR (1)"
MGAW	GGA21	0.99878	"With IR (1)"
MGAZ	GGA21	0.99635	"With IR (1)"
MGAUL	GGA21	0.99613	"With IR (1)"
MGAUP	GGA21	0.99365	"With IR (1)"
MGA1	GGA22	0.88876	"With IR (1)"
MGA2	GGA22	0.88879	"With IR (1)"
MGA3	GGA22	0.8888	"With IR (1)"
MGA4	GGA22	0.88864	"With IR (1)"
MGA5	GGA22	0.88918	"With IR (1)"
MGA6	GGA22	0.88913	"With IR (1)"
MGA7	GGA22	0.88976	"With IR (1)"
MGA8	GGA22	0.88955	"With IR (1)"
MGA9	GGA22	0.89008	"With IR (1)"
MGA10	GGA22	0.89005	"With IR (1)"
MGA11	GGA22	0.88991	"With IR (1)"
MGA12	GGA22	0.89003	"With IR (1)"
MGA13	GGA22	0.89076	"With IR (1)"
MGA14	GGA22	0.89016	"With IR (1)"
MGA15	GGA22	0.89039	"With IR (1)"
MGA16	GGA22	0.89103	"With IR (1)"
MGA17	GGA22	0.89069	"With IR (1)"
MGA18	GGA22	0.89282	"With IR (1)"
MGA19	GGA22	0.89047	"With IR (1)"
MGA20	GGA22	0.89008	"With IR (1)"
MGA21	GGA22	0.89126	"With IR (1)"
MGA22	GGA22	0.89049	"With IR (1)"
MGA23	GGA22	0.89095	"With IR (1)"
MGA24	GGA22	0.73742	"With IR (1)"
MGA25	GGA22	0.89119	"With IR (1)"
MGA26	GGA22	0.89079	"With IR (1)"
MGA27	GGA22	0.89203	"With IR (1)"
MGA28	GGA22	0.89156	"With IR (1)"
MGA29	GGA22	0.89095	"With IR (1)"
MGA30	GGA22	0.89109	"With IR (1)"
MGAMT	GGA22	1	"With IR (1)"
MGAW	GGA22	0.89196	"With IR (1)"
MGAZ	GGA22	0.88865	"With IR (1)"
MGAUL	GGA22	0.88851	"With IR (1)"
MGAUP	GGA22	0.87975	"With IR (1)"
MGA1	GGA23	0.99367	"With IR (1)"
MGA2	GGA23	0.99352	"With IR (1)"
MGA3	GGA23	0.99254	"With IR (1)"
MGA4	GGA23	0.99365	"With IR (1)"
MGA5	GGA23	0.99393	"With IR (1)"
MGA6	GGA23	0.99386	"With IR (1)"
MGA7	GGA23	0.99452	"With IR (1)"
MGA8	GGA23	0.9943	"With IR (1)"
MGA9	GGA23	0.99446	"With IR (1)"
MGA10	GGA23	0.9946	"With IR (1)"
MGA11	GGA23	0.99458	"With IR (1)"
MGA12	GGA23	0.99486	"With IR (1)"
MGA13	GGA23	0.99497	"With IR (1)"
MGA14	GGA23	0.99495	"With IR (1)"
MGA15	GGA23	0.99505	"With IR (1)"
MGA16	GGA23	0.99515	"With IR (1)"
MGA17	GGA23	0.99521	"With IR (1)"
MGA18	GGA23	0.99846	"With IR (1)"
MGA19	GGA23	0.99509	"With IR (1)"
MGA20	GGA23	0.995	"With IR (1)"
MGA21	GGA23	0.99532	"With IR (1)"
MGA22	GGA23	0.99497	"With IR (1)"
MGA23	GGA23	0.99547	"With IR (1)"
MGA24	GGA23	0.99569	"With IR (1)"
MGA25	GGA23	0.82517	"With IR (1)"
MGA26	GGA23	0.99548	"With IR (1)"
MGA27	GGA23	0.99697	"With IR (1)"
MGA28	GGA23	0.99568	"With IR (1)"
MGA29	GGA23	0.9956	"With IR (1)"
MGA30	GGA23	0.996	"With IR (1)"
MGAMT	GGA23	1	"With IR (1)"
MGAW	GGA23	0.99744	"With IR (1)"
MGAZ	GGA23	0.99376	"With IR (1)"
MGAUL	GGA23	0.99396	"With IR (1)"
MGAUP	GGA23	0.98998	"With IR (1)"
MGA1	GGA24	0.99572	"With IR (1)"
MGA2	GGA24	0.99484	"With IR (1)"
MGA3	GGA24	0.99579	"With IR (1)"
MGA4	GGA24	0.9957	"With IR (1)"
MGA5	GGA24	0.99566	"With IR (1)"
MGA6	GGA24	0.99581	"With IR (1)"
MGA7	GGA24	0.99573	"With IR (1)"
MGA8	GGA24	0.99619	"With IR (1)"
MGA9	GGA24	0.99631	"With IR (1)"
MGA10	GGA24	0.99603	"With IR (1)"
MGA11	GGA24	0.99643	"With IR (1)"
MGA12	GGA24	0.99657	"With IR (1)"
MGA13	GGA24	0.99683	"With IR (1)"
MGA14	GGA24	0.99664	"With IR (1)"
MGA15	GGA24	0.99669	"With IR (1)"
MGA16	GGA24	0.99699	"With IR (1)"
MGA17	GGA24	0.99715	"With IR (1)"
MGA18	GGA24	0.99971	"With IR (1)"
MGA19	GGA24	0.99684	"With IR (1)"
MGA20	GGA24	0.99681	"With IR (1)"
MGA21	GGA24	0.99717	"With IR (1)"
MGA22	GGA24	0.99657	"With IR (1)"
MGA23	GGA24	0.99711	"With IR (1)"
MGA24	GGA24	0.9976	"With IR (1)"
MGA25	GGA24	0.99723	"With IR (1)"
MGA26	GGA24	0.7918	"With IR (1)"
MGA27	GGA24	0.99893	"With IR (1)"
MGA28	GGA24	0.99779	"With IR (1)"
MGA29	GGA24	0.99793	"With IR (1)"
MGA30	GGA24	0.99806	"With IR (1)"
MGAMT	GGA24	1	"With IR (1)"
MGAW	GGA24	0.99891	"With IR (1)"
MGAZ	GGA24	0.9957	"With IR (1)"
MGAUL	GGA24	0.99392	"With IR (1)"
MGAUP	GGA24	0.98916	"With IR (1)"
MGA1	GGA25	0.82122	"With IR (1)"
MGA2	GGA25	0.82179	"With IR (1)"
MGA3	GGA25	0.82165	"With IR (1)"
MGA4	GGA25	0.82181	"With IR (1)"
MGA5	GGA25	0.82219	"With IR (1)"
MGA6	GGA25	0.8218	"With IR (1)"
MGA7	GGA25	0.82236	"With IR (1)"
MGA8	GGA25	0.82213	"With IR (1)"
MGA9	GGA25	0.82224	"With IR (1)"
MGA10	GGA25	0.8228	"With IR (1)"
MGA11	GGA25	0.82247	"With IR (1)"
MGA12	GGA25	0.82239	"With IR (1)"
MGA13	GGA25	0.82351	"With IR (1)"
MGA14	GGA25	0.82263	"With IR (1)"
MGA15	GGA25	0.82262	"With IR (1)"
MGA16	GGA25	0.8231	"With IR (1)"
MGA17	GGA25	0.82264	"With IR (1)"
MGA18	GGA25	0.82346	"With IR (1)"
MGA19	GGA25	0.82137	"With IR (1)"
MGA20	GGA25	0.82246	"With IR (1)"
MGA21	GGA25	0.82346	"With IR (1)"
MGA22	GGA25	0.82271	"With IR (1)"
MGA23	GGA25	0.82319	"With IR (1)"
MGA24	GGA25	0.82275	"With IR (1)"
MGA25	GGA25	0.82321	"With IR (1)"
MGA26	GGA25	0.82254	"With IR (1)"
MGA27	GGA25	0.75657	"With IR (1)"
MGA28	GGA25	0.8233	"With IR (1)"
MGA29	GGA25	0.82244	"With IR (1)"
MGA30	GGA25	0.82268	"With IR (1)"
MGAMT	GGA25	1	"With IR (1)"
MGAW	GGA25	0.82291	"With IR (1)"
MGAZ	GGA25	0.82129	"With IR (1)"
MGAUL	GGA25	0.81935	"With IR (1)"
MGAUP	GGA25	0.78748	"With IR (1)"
MGA1	GGA26	0.99514	"With IR (1)"
MGA2	GGA26	0.9944	"With IR (1)"
MGA3	GGA26	0.99478	"With IR (1)"
MGA4	GGA26	0.99473	"With IR (1)"
MGA5	GGA26	0.99489	"With IR (1)"
MGA6	GGA26	0.99482	"With IR (1)"
MGA7	GGA26	0.99518	"With IR (1)"
MGA8	GGA26	0.99522	"With IR (1)"
MGA9	GGA26	0.99517	"With IR (1)"
MGA10	GGA26	0.99528	"With IR (1)"
MGA11	GGA26	0.99514	"With IR (1)"
MGA12	GGA26	0.99547	"With IR (1)"
MGA13	GGA26	0.99547	"With IR (1)"
MGA14	GGA26	0.99543	"With IR (1)"
MGA15	GGA26	0.99559	"With IR (1)"
MGA16	GGA26	0.99558	"With IR (1)"
MGA17	GGA26	0.99567	"With IR (1)"
MGA18	GGA26	0.99772	"With IR (1)"
MGA19	GGA26	0.99558	"With IR (1)"
MGA20	GGA26	0.99556	"With IR (1)"
MGA21	GGA26	0.99581	"With IR (1)"
MGA22	GGA26	0.99545	"With IR (1)"
MGA23	GGA26	0.99577	"With IR (1)"
MGA24	GGA26	0.99593	"With IR (1)"
MGA25	GGA26	0.99568	"With IR (1)"
MGA26	GGA26	0.99569	"With IR (1)"
MGA27	GGA26	0.99657	"With IR (1)"
MGA28	GGA26	0.8366	"With IR (1)"
MGA29	GGA26	0.99577	"With IR (1)"
MGA30	GGA26	0.99618	"With IR (1)"
MGAMT	GGA26	1	"With IR (1)"
MGAW	GGA26	0.99699	"With IR (1)"
MGAZ	GGA26	0.99471	"With IR (1)"
MGAUL	GGA26	0.99393	"With IR (1)"
MGAUP	GGA26	0.98686	"With IR (1)"
MGA1	GGA27	0.97268	"With IR (1)"
MGA2	GGA27	0.97394	"With IR (1)"
MGA3	GGA27	0.97402	"With IR (1)"
MGA4	GGA27	0.97404	"With IR (1)"
MGA5	GGA27	0.97508	"With IR (1)"
MGA6	GGA27	0.97494	"With IR (1)"
MGA7	GGA27	0.97611	"With IR (1)"
MGA8	GGA27	0.97612	"With IR (1)"
MGA9	GGA27	0.97622	"With IR (1)"
MGA10	GGA27	0.97648	"With IR (1)"
MGA11	GGA27	0.97653	"With IR (1)"
MGA12	GGA27	0.97687	"With IR (1)"
MGA13	GGA27	0.97717	"With IR (1)"
MGA14	GGA27	0.97687	"With IR (1)"
MGA15	GGA27	0.97714	"With IR (1)"
MGA16	GGA27	0.97718	"With IR (1)"
MGA17	GGA27	0.97739	"With IR (1)"
MGA18	GGA27	0.9803	"With IR (1)"
MGA19	GGA27	0.9773	"With IR (1)"
MGA20	GGA27	0.97714	"With IR (1)"
MGA21	GGA27	0.97785	"With IR (1)"
MGA22	GGA27	0.97713	"With IR (1)"
MGA23	GGA27	0.97777	"With IR (1)"
MGA24	GGA27	0.97787	"With IR (1)"
MGA25	GGA27	0.9776	"With IR (1)"
MGA26	GGA27	0.97753	"With IR (1)"
MGA27	GGA27	0.97913	"With IR (1)"
MGA28	GGA27	0.97788	"With IR (1)"
